x_um,electric_field_magnitude_v_per_cm
0.478238463402,111126.971696
0.487500011921,116010.109943
0.498550951481,123075.339436
0.5078125,128993.762677
0.51886343956,137705.718226
0.528124988079,144977.206577
0.539175927639,156063.810894
0.548437476158,165289.584484
0.559488475323,179303.880852
0.568750023842,191344.664023
0.579800963402,206925.857207
0.589062511921,223585.635454
0.594587981701,241444.797054
0.60384953022,262315.561645
0.609375,272956.441215
0.61490046978,295394.505424
0.628792762756,342221.610382
0.629687488079,345193.077314
0.630582213402,349142.902455
0.639843761921,408036.702208
0.640738487244,412685.073708
0.649999976158,473797.977092
0.650894701481,479979.888414
0.66015625,547002.345438
0.668725669384,46403.1812857
0.669620394707,52758.0324829
0.670190393925,35658.8185496
0.671380341053,0.537939062906
0.671380341053,0.537939062906
0.671998441219,0.537278074665
0.676997959614,0.541360826973
0.682304263115,0.56015483988
0.690625011921,0.618666570232
0.69439971447,0.605571539186
0.698401391506,0.632009461239
0.700781226158,0.65312330234
0.707388997078,0.664844323648
0.7109375,0.684356471898
0.71333104372,0.676937250359
0.718843102455,0.717639297493
0.721093773842,0.738718993422
0.729001224041,0.759444332848
0.729441106319,0.666097725087
0.729441106319,0.666097725087
0.731301128864,62778.7969254
0.732196092606,106026.107032
0.733002364635,144943.434107
0.734655618668,145298.272856
0.741406261921,903455.365043
0.74185359478,903337.3273
0.751115143299,904659.191881
0.751562476158,904665.53499
0.752009809017,904914.81628
0.753351807594,905982.895711
0.76171875,914522.402147
0.762613415718,915899.454628
0.766796886921,922274.918265
0.767691552639,923650.640188
0.771875023842,930360.716865
0.77276968956,931787.732226
0.776953101158,938122.848326
0.777847766876,939481.67979
0.782031238079,946013.302742
0.782925903797,947257.980787
0.787109375,953171.266554
0.788004040718,954247.463054
0.792187511921,959228.932084
0.793082177639,960050.157044
0.797265648842,963399.037251
0.79816031456,963887.159484
0.802343726158,965214.454582
0.803238391876,965438.397873
0.807421863079,964874.207565
0.808316528797,964951.093747
0.8125,962826.64635
0.813394665718,962948.037208
0.817578136921,958478.272098
0.817859888077,809507.444724
0.819339990616,682416.661939
0.822656273842,675515.550115
0.824999988079,130396.064891
0.824999988079,130396.064891
0.824999988079,130396.064891
0.826245129108,129536.396235
0.826245129108,129536.396235
0.827734351158,109819.955339
0.827734351158,109819.955339
0.832812488079,59463.5160641
0.832812488079,59463.5160641
0.837890625,36663.1650583
0.837890625,36663.1650583
0.842968761921,25296.1304106
0.842968761921,25296.1304106
0.853124976158,17170.6650886
0.853124976158,17170.6650886
0.86328125,11413.1572611
0.86328125,11413.1572611
0.873437523842,8741.90039335
0.873437523842,8741.90039335
0.893750011921,8870.60410376
0.893750011921,8870.60410376
0.9140625,14920.3093477
0.9140625,14920.3093477
0.934374988079,21126.0441641
0.934374988079,21126.0441641
0.954687476158,29000.6451848
0.954687476158,29000.6451848
0.975000023842,36690.1692858
0.975000023842,36690.1692858
1.015625,45877.609784
1.015625,45877.609784
1.05624997616,52911.9949415
1.05624997616,52911.9949415
1.13750004768,59533.0614465
1.13750004768,59533.0614465
1.21875,61765.8196893
1.21875,61765.8196893
1.29999995232,62450.125109
1.29999995232,62450.125109
