x_um,electric_field_magnitude_v_per_cm
0.203125,56250.6555692
0.234488457441,57804.0107906
0.24375000596,58422.4930292
0.275113463402,61013.6279227
0.284375011921,61913.1566882
0.31573843956,65529.2947194
0.324999988079,66760.259738
0.340681731701,69876.6659155
0.35457405448,71739.5967787
0.36562499404,72936.2187456
0.376675963402,75310.8307493
0.385937511921,77802.2829095
0.396988451481,80520.9550376
0.40625,82866.3822288
0.41730093956,86142.3608537
0.426562488079,89008.5581176
0.437613457441,92945.6780767
0.44687500596,96354.8016506
0.45792594552,101099.952571
0.46718749404,105161.401386
0.478238463402,110923.846241
0.487500011921,115800.409119
0.498550951481,122857.473827
0.5078125,128770.894492
0.51886343956,137477.186054
0.528124988079,144745.350954
0.539175927639,155829.2421
0.548437476158,165053.364826
0.559488475323,179068.820722
0.568750023842,191109.624359
0.579800963402,206697.140207
0.589062511921,223358.929443
0.594587981701,241223.474962
0.60384953022,262096.021496
0.609375,272743.754436
0.61490046978,295192.419188
0.628792762756,342040.412075
0.629687488079,345015.11535
0.630582213402,348968.809122
0.639843761921,407903.554742
0.640738487244,412557.854965
0.649999976158,473723.900919
0.650894701481,479915.477315
0.66015625,547026.770048
0.668725669384,46409.2010395
0.669620394707,52776.8634569
0.670190393925,35671.5462186
0.671380341053,0.537939062906
0.671380341053,0.537939062906
0.671998441219,0.537278074665
0.676997959614,0.541360826973
0.682304263115,0.56015483988
0.690625011921,0.618666570232
0.69439971447,0.605571539186
0.698401391506,0.632009461239
0.700781226158,0.65312330234
0.707388997078,0.664844323648
0.7109375,0.684356471898
0.71333104372,0.676937250359
0.718843102455,0.717639297493
0.721093773842,0.738718993422
0.729001224041,0.759444332848
0.729441106319,0.666097725087
0.729441106319,0.666097725087
0.731301128864,62878.3779211
0.732196092606,106194.288247
0.733002364635,145173.347427
0.734655618668,145540.253998
0.741406261921,904974.826414
0.74185359478,904860.057559
0.751115143299,906234.205866
0.751562476158,906243.487859
0.752009809017,906494.573621
0.753351807594,907569.385467
0.76171875,916156.203251
0.762613415718,917541.051634
0.766796886921,923947.309133
0.767691552639,925329.497959
0.771875023842,932072.979233
0.77276968956,933506.645271
0.776953101158,939866.007194
0.777847766876,941231.193173
0.782031238079,947788.851926
0.782925903797,949040.133683
0.787109375,954977.551545
0.788004040718,956062.064154
0.792187511921,961062.693815
0.793082177639,961887.550023
0.797265648842,965234.399491
0.79816031456,965700.286275
0.802343726158,966981.662621
0.803238391876,967142.677785
0.807421863079,966531.422331
0.808316528797,966605.836895
0.8125,964659.050284
0.813394665718,965043.4763
0.817578136921,960825.378101
0.817859888077,811019.677244
0.819339990616,683173.228469
0.822656273842,675845.02738
0.824999988079,128881.349605
0.824999988079,128881.349605
0.824999988079,128881.349605
0.826245129108,130061.50803
0.826245129108,130061.50803
0.827734351158,111345.845212
0.827734351158,111345.845212
0.832812488079,61383.3848797
0.832812488079,61383.3848797
0.837890625,39183.4665409
0.837890625,39183.4665409
0.842968761921,28346.5633831
0.842968761921,28346.5633831
0.853124976158,20769.9408783
0.853124976158,20769.9408783
0.86328125,15566.8986348
0.86328125,15566.8986348
0.873437523842,13735.6811467
0.873437523842,13735.6811467
0.893750011921,13068.910567
0.893750011921,13068.910567
0.9140625,17211.6230537
0.9140625,17211.6230537
0.934374988079,22336.4250141
0.934374988079,22336.4250141
0.954687476158,28427.4608063
0.954687476158,28427.4608063
0.975000023842,33823.3033469
0.975000023842,33823.3033469
1.015625,40811.1536039
1.015625,40811.1536039
1.05624997616,46021.0642735
1.05624997616,46021.0642735
1.13750004768,50738.2112173
1.13750004768,50738.2112173
1.21875,51979.0185842
1.21875,51979.0185842
1.29999995232,52365.9630372
1.29999995232,52365.9630372
