x_um,electric_field_magnitude_v_per_cm
-0.668725669384,45443.4162031
-0.66015625,532461.679683
-0.659261524677,527285.182569
-0.649999976158,464633.754954
-0.649105250835,459849.374839
-0.639843761921,408077.150967
-0.638949036598,404008.030254
-0.629687488079,350414.442537
-0.628792762756,346978.307323
-0.61490046978,296523.392528
-0.609375,275236.945819
-0.60384953022,264759.982099
-0.594587981701,239817.76599
-0.589062511921,223544.806106
-0.578011572361,208371.424641
-0.568750023842,191578.485675
-0.557699024677,177088.53957
-0.548437476158,165032.556136
-0.537386536598,153912.427907
-0.528124988079,144700.991538
-0.517074048519,135957.998391
-0.5078125,128692.992678
-0.49676156044,121632.062889
-0.487500011921,115759.242319
-0.476449042559,110001.291647
-0.46718749404,105182.450038
-0.45613655448,100439.692415
-0.44687500596,96444.583442
-0.435824036598,92503.1724696
-0.426562488079,89166.1298298
-0.415511548519,85866.9450588
-0.40625,83051.1593444
-0.39519906044,80279.6565833
-0.385937511921,77892.626648
-0.374886542559,75567.352993
-0.36562499404,73557.437499
-0.35457405448,71614.5643972
-0.34531250596,69971.6234601
-0.334261536598,68318.3394944
-0.324999988079,66900.6145454
-0.313949048519,65485.0470595
-0.3046875,64231.2481478
-0.29363656044,63187.3113468
-0.284375011921,61890.1608039
-0.262273102999,59539.1308974
-0.24375000596,57903.3468167
-0.212386548519,56778.2960334
-0.203125,56326.9708912
-0.171761542559,55205.9338747
-0.16249999404,54893.4551657
-0.131136551499,54789.9532928
-0.12187500298,54792.2070569
-0.104986988008,13351.5831863
-0.10000000149,2.35295316052e-16
-0.10000000149,2.35295316052e-16
-0.085524559021,1.92350114513e-16
-0.0812499970198,1.7966852752e-16
-0.0498865433037,1.2239105893e-16
-0.0406249985099,1.05477187225e-16
-0.00926154572517,2.40463125013e-17
0,9.76694877588e-23
0.031363453716,8.14308777133e-17
0.0406249985099,1.05477193707e-16
0.0719884485006,1.62754632247e-16
0.0812499970198,1.79668514084e-16
0.0957254394889,2.22613691602e-16
0.10000000149,2.3529530518e-16
0.10000000149,2.3529530518e-16
0.116888016462,40514.1614936
0.12187500298,53601.2247427
0.15323844552,54477.0507856
0.16249999404,54813.7370612
0.193863451481,55841.215191
0.203125,56252.3924072
0.234488457441,57809.1297651
0.24375000596,58428.3840839
0.275113463402,61023.2683894
0.284375011921,61923.6039283
0.31573843956,65542.1544748
0.324999988079,66773.7338844
0.340681731701,69892.6735908
0.35457405448,71756.326217
0.36562499404,72953.9225929
0.376675963402,75329.146475
0.385937511921,77820.7061395
0.396988451481,80539.3183797
0.40625,82884.3204873
0.41730093956,86159.5789534
0.426562488079,89024.9227221
0.437613457441,92960.5124462
0.44687500596,96368.1657213
0.45792594552,101110.805945
0.46718749404,105170.063545
0.478238463402,110928.807853
0.487500011921,115802.330326
0.498550951481,122854.241074
0.5078125,128763.601825
0.51886343956,137462.908713
0.528124988079,144725.753021
0.539175927639,155800.149174
0.548437476158,165017.226191
0.559488475323,179020.178011
0.568750023842,191051.544984
0.579800963402,206624.927815
0.589062511921,223273.526245
0.594587981701,241121.552747
0.60384953022,261977.247703
0.609375,272612.656388
0.61490046978,295039.106401
0.628792762756,341841.277428
0.629687488079,344812.132025
0.630582213402,348761.030797
0.639843761921,407631.594228
0.640738487244,412279.752275
0.649999976158,473375.06533
0.650894701481,479557.842797
0.66015625,546578.435796
0.668725669384,46369.4253401
0.669620394707,52727.0661646
0.670190393925,35637.8887111
0.671380341053,0.537939062906
0.671380341053,0.537939062906
0.671998441219,0.537278074665
0.676997959614,0.541360826973
0.682304263115,0.56015483988
0.690625011921,0.618666570232
0.69439971447,0.605571539186
0.698401391506,0.632009461239
0.700781226158,0.65312330234
0.707388997078,0.664844323648
0.7109375,0.684356471898
0.71333104372,0.676937250359
0.718843102455,0.717639297493
0.721093773842,0.738718993422
0.729001224041,0.759444332848
0.729441106319,0.666097725087
0.729441106319,0.666097725087
0.731301128864,62792.0242526
0.732196092606,106048.446518
0.733002364635,144973.973458
0.734655618668,145336.712319
0.741406261921,903704.966835
0.74185359478,903589.273944
0.751115143299,904946.53274
0.751562476158,904954.89105
0.752009809017,905205.19249
0.753351807594,906277.032996
0.76171875,914842.482467
0.762613415718,916223.757276
0.766796886921,922615.397059
0.767691552639,923994.454034
0.771875023842,930722.18919
0.77276968956,932152.659954
0.776953101158,938499.674147
0.777847766876,939861.858083
0.782031238079,946406.555783
0.782925903797,947654.856398
0.787109375,953580.460123
0.788004040718,954661.505293
0.792187511921,959652.583962
0.793082177639,960475.659031
0.797265648842,963820.997532
0.79816031456,964293.908543
0.802343726158,965589.39866
0.803238391876,965769.964247
0.807421863079,965173.483031
0.808316528797,965247.985128
0.8125,963240.233674
0.813394665718,963534.718453
0.817578136921,959237.025742
0.817859888077,809506.0812
0.819339990616,681578.329547
0.822656273842,674412.280676
0.824999988079,127320.464314
0.824999988079,127320.464314
0.824999988079,127320.464314
0.826245129108,127777.047226
0.826245129108,127777.047226
0.827734351158,108980.773033
0.827734351158,108980.773033
0.832812488079,58906.4586069
0.832812488079,58906.4586069
0.837890625,36317.4105655
0.837890625,36317.4105655
0.842968761921,25095.2135524
0.842968761921,25095.2135524
0.853124976158,17058.2187389
0.853124976158,17058.2187389
0.86328125,11342.26661
0.86328125,11342.26661
0.873437523842,8691.68868095
0.873437523842,8691.68868095
0.893750011921,8807.70879443
0.893750011921,8807.70879443
0.9140625,14836.0174666
0.9140625,14836.0174666
0.934374988079,21036.0722802
0.934374988079,21036.0722802
0.954687476158,28928.291759
0.954687476158,28928.291759
0.975000023842,36636.3290949
0.975000023842,36636.3290949
1.015625,45848.2740726
1.015625,45848.2740726
1.05624997616,52891.6208428
1.05624997616,52891.6208428
1.13750004768,59519.7953707
1.13750004768,59519.7953707
1.21875,61754.7848854
1.21875,61754.7848854
1.29999995232,62439.5859744
1.29999995232,62439.5859744
